,sentence,sector,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9
378,"According to the African Development Bank, shortag-es in physical infrastructure like roads, housing, water, sanitation and electricity reduce sub-Saharan Africa’s output by up to 40%.",5,0.0,0.0,0.037868162692847124,0.0,0.03784188651806185,0.04946236559139785,0.0,0.025388341775734378,0.16990508459923523
379,"According to the OECD, the World Bank, International Telecommunication Union, and international players in the ICT sphere, ICT today is vital for quality of civic life.",5,0.0,0.09024037614176135,0.0,0.0,0.0,0.04600680421551366,0.06113936960387669,0.09246775173668097,0.04252729801434036
380,"ICT offers the potential to transform society, improve our mutual understanding, and eliminate power differentials.",5,0.0,0.038235644966297146,0.04497910149357189,0.0,0.0,0.0,0.0,0.0,0.05172596671760768
381,Research has also shown that Internet use is closely linked to edu-cation.,5,0.0,0.0,0.0,0.0,0.08187134502923976,0.0,0.061464407285092205,0.059438108143825434,0.0
382,ICT provides fast access to information which is a prerequisite for literacy and knowledge creation.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.09696969696969697,0.09230769230769231,0.0
383,The technologies are the mode of delivery for infor-mation to flow.,5,0.08639216293895945,0.12835407065216833,0.0,0.0,0.07214678292703879,0.0,0.06739238115682532,0.06517065430550141,0.0
384,"Namibia has a relatively good core network of national physical infrastructure, including transport infrastructure, electricity distribution lines, dams, telecom-munications and mobile communication infrastructure.",5,0.0,0.0,0.0,0.03778421314574867,0.19058354273832276,0.0,0.14524001747700216,0.026161981022763837,0.04554079696394687
385,"However, there are emerging weaknesses which, if not addressed over the next five years, could be-come serious obstacles to higher economic growth.",5,0.0,0.210989010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,"Current investment levels are insufficient to support higher economic growth, and maintenance programmes, especially in the transport sector, are seriously lagging behind.",5,0.0,0.0656155547871469,0.0878065690659881,0.0,0.0,0.0,0.3990529882588448,0.3342766094345847,0.0
387,"In December 2011, the effects of underinvestment in the rail sys-tem came to the fore when TransNamib experienced a number of derailments that not only affected industries, but also posed safety and security concerns.",5,0.05698005698005698,0.0656084656084656,0.0,0.0,0.0399028450762497,0.05185185185185185,0.03367003367003367,0.18521511373883368,0.04793028322440087
388,"In the ICT sector, large parts of the country are still without telecommunication transmission lines.",5,0.0,0.09162804444555381,0.05089736154717672,0.0,0.11059577316161864,0.0,0.13282095688118506,0.0,0.22896946799650658
389,"De facto, this means that we still exclude those communities from vital information.",5,0.0,0.0,0.0,0.0,0.08187134502923976,0.08180610117427899,0.258752017582257,0.0,0.0
390,"If we do not increase investment in our infrastructure, industries across the board will be affected, including the nascent transport and logistics sector, the manufacturing sector, the agricultural sector, the mineral sector, and the tour-ism and hospitality sector – all of which have high potential for economic growth and job creation.",5,0.04367996536815246,0.09035111644250562,0.0,0.0,0.031458677493373305,0.0,0.04573987557825713,0.021199951795346016,0.0
391,"In all of these sectors, ICT plays a decisive role.",5,0.0,0.0,0.0,0.0,0.09774436090225563,0.0,0.45382789450081734,0.14995656619547099,0.0
392,"Today, competi-tiveness is not only measured by price structures but by who is able to deliver goods and services on time.",5,0.0,0.0,0.0,0.0,0.056309786662571464,0.0,0.4855894007211948,0.2891068813374946,0.0
393,"Where it was acceptable before to respond to a trade request after some days, trade requests now need to be answered within hours.",5,0.0,0.18202428109531388,0.0,0.0,0.0,0.11447201222720584,0.0,0.0,0.0
394,Such efficient response times can only be delivered via electronic data and information transfer.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.446244141747147,0.04634408066889594,0.0
395,"If, for example, information on job opportunities in a certain sector cannot flow due to a lack of Internet access, economic inequality will ensue.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.15701481573427756,0.06267806267806268,0.0
396,Providing access to information in rural areas is a specific test of our commitment to establish equitable economic growth throughout Namibia.,5,0.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.07792207792207792,0.106010551489236,0.0
397,"To fix all economic infrastructures at once would be very expensive and, there-fore, not feasible.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.26399304162467263,0.2552899743183648,0.0
398,"Therefore, over the next five years, the focus will be on in-vesting in strategic infrastructure, i.e. in programmes and projects that involve creating a long-term economic benefit to the country, equal to or greater than the initial and continued investment required in such infrastructure.",5,0.0,0.1471861471861472,0.03312011939782325,0.0,0.0,0.0,0.05606248459053537,0.024073799626105313,0.0
399,"Moreover, these investments should be linked to the kind of economic structure for the knowledge-based society envisaged by Vision 2030.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,"An additional challenge will be to maintain or upgrade existing infrastructure, use it optimally, and extend it effectively and efficiently, in line with the de-mands of the economy.",5,0.0,0.0,0.0,0.0,0.1048541688531291,0.0,0.16081615718707168,0.03671177267706865,0.058823529411764705
401,"Large investments will be needed to safeguard and pro-pel economic activity, and significant trade-offs will have to be made with re-spect not only to specific types of economic infrastructure, but also in general.",5,0.0,0.0,0.0,0.0,0.0,0.04451689364391338,0.0,0.02801985359606144,0.0
402,"Therefore, we need to be more innovative in the funding mix of our public in-vestments, including making greater use of PPP financing mechanisms, and with respect to the kind of infrastructure we provide, e.g. electricity connections off or via the national grid.",5,0.0,0.053883405400106776,0.0,0.0,0.042444821731748725,0.0,0.05847217459561125,0.0251653280447648,0.0
403,The innovation required of us will test our ability to make more with less.,5,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,"Espe-cially in the infrastructure sector, leapfrog options can be considered.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Namibia can learn from developed countries in this regard: technologies considered to be redundant or outdated in developed countries should not be marketed in Na-mibia.,5,0.0,0.11607597865323378,0.0,0.0,0.046380074738810645,0.0,0.0,0.0,0.0
406,"Indeed, ICT provides good reason for innovation: ICT in general tends to be associated with improvements in products and productivity.",5,0.0,0.0,0.0,0.0,0.0,0.053219311856145764,0.10677875556933934,0.1007763994870392,0.0497204643638732
407,"Exploitation of the latest technologies may, therefore, give our target industries a competitive advantage.",5,0.0,0.04595329181474922,0.10548216566207767,0.0,0.17254147734279918,0.0,0.0,0.0,0.0
408,Table 27 indicates the targets and out-turns of NDP3 for the infrastructure sub sector.,5,0.0,0.052045584290189455,0.05853898422053446,0.0,0.0,0.0,0.0,0.0,0.0
409,"In view of our ambition to become a logistics and distribution hub by 2030, ex-tensive investment will have to be made in all four modes of transport infra-structure, namely road, rail, maritime and aviation.",5,0.0,0.0,0.0,0.03782909120763146,0.07659527353058469,0.05057471264367816,0.0,0.0,0.04665314401622718
410,"With respect to road infrastructure, Namibia has a number of high-quality roads
– known as corridors – that link the Port of Walvis Bay with rapidly developing landlocked countries neighbouring Namibia, as well as with Angola and South Africa.",5,0.0,0.08972082749809707,0.0,0.038033231141310186,0.0,0.23869230499274455,0.0,0.16686587001708705,0.04665314401622718
411,"To unlock the full potential of economic corridors, new roads need to be built and others upgraded to bitumen standard to ensure efficient flow of goods.",5,0.0,0.0,0.0,0.0404420024469265,0.0,0.05333333333333334,0.0,0.0,0.0
412,"Increased volumes through corridor traffic are starting to put pressure on the country’s road network, impacting in the life expectancy of roads, road users’ safety, and increased maintenance costs.",5,0.0,0.09417139687229287,0.0,0.0,0.0,0.35711791532662474,0.13166007309460284,0.1838136704876697,0.04252729801434036
413,These roads will have to be maintained if the free flow of goods to neighbouring countries is to be sustained.,5,0.0,0.06984126984126984,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0
414,"A key stra-tegic focus under the NDP4, therefore, will be to strike the appropriate balance regarding the mix of maintenance versus further expansion with regard to road infrastructure.",5,0.0,0.0,0.03405148621749197,0.037957908282837384,0.037957908282837384,0.05057471264367816,0.12666607032204893,0.11755114218473027,0.0
415,Certain sections of the rail infrastructure need urgent replacement.,5,0.0,0.061381754235918205,0.06793237622947469,0.0,0.0,0.0,0.0,0.0,0.0
416,"Indeed, cer-tain major shipping lines have indicated that a functioning rail system would be a precondition for them to stop at the Port of Walvis Bay.",5,0.0,0.0,0.0,0.0,0.09323982860971088,0.0,0.22373307703027204,0.0,0.05572755417956656
417,"However, only 46% of Namibia’s rail network complies with the SADC recommendations concerning axle load.",5,0.0,0.0,0.0,0.0,0.05765227114695609,0.0,0.0,0.0,0.0
418,"Only 1,203 km of the total rail network of 2,626 km can carry the standard 18.5-t axle load, whilst the remaining lines are limited to 16.5 t or even only 13.5 t.",5,0.0,0.0,0.0,0.0,0.09323982860971088,0.05964912280701754,0.11359687101680302,0.0,0.11145510835913312
419,"Thus, certain sections of the current core rail network will have to be upgraded as soon as possible.",5,0.0,0.046358247954399766,0.05290886994795625,0.0,0.12242959908217876,0.0,0.0,0.0,0.0
420,"At the top of the list is the Kranzberg–Tsumeb connection, for which Government has already committed funding.",5,0.0,0.0,0.0,0.0,0.0,0.07179487179487179,0.09408771712287972,0.0,0.06787330316742081
421,"A strategic decision will also have to be taken shortly as regards the type of rail system Na-mibia should put in place in order to promote the country as a logistics nation and make rail transport competitive with road transport, thereby reducing the pressure on and the costs of maintaining roads.",5,0.0,0.055598455598455596,0.03023960033653378,0.03569623219670542,0.10659294401255683,0.0936936936936937,0.12794337755637544,0.09521446834652576,0.0
422,"Regarding maritime infrastructure, the Port of Walvis Bay is already practically running at full capacity.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,"Namport’s expansion plans enjoy full Government sup-port, but project implementation is slow due to the tendering process.",5,0.0,0.0,0.0,0.04368171984929699,0.04368171984929699,0.05226932586471222,0.29042450331263725,0.031525213796090294,0.0
424,"If it is not expanded as soon as possible, the port will become congested, eroding one of Namibia’s key pillars of competitiveness in maritime transport, namely a quick turnaround time.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.1594938781386681,0.031231880450777703,0.0
425,"As with other modes of transport in Namibia, the aviation industry has also suffered from underinvestment in aviation infrastructure.",5,0.0,0.0,0.0,0.05625864846263141,0.05625864846263141,0.0,0.0,0.0,0.13574660633484162
426,Initial investment needs to focus on security-related infrastructure in order to ensure that our im-age as a safe flight destination remains untarnished.,5,0.0,0.17783021044641395,0.04070962430189391,0.04306828015037284,0.04306828015037284,0.0,0.0,0.1312676604668704,0.050362698943978296
427,Namibia’s total electric power demand is in the region of 540 MW.,5,0.0,0.04615426966345928,0.0,0.0,0.0637105337662516,0.07179487179487179,0.0,0.0,0.06787330316742081
428,"Total produc-tion capacity delivers only 400 MW, however, rendering a deficit of 140 MW.",5,0.07692307692307693,0.1054945054945055,0.06020066889632107,0.0,0.0,0.07179487179487179,0.0,0.0,0.06787330316742081
429,"In reality, the deficit is much higher, as supply from Ruacana is dependent on the seasonal flow of the Kunene River.",5,0.0,0.0,0.04237934033394427,0.0,0.04454649755237369,0.0,0.0,0.0,0.04951810621907392
430,"Currently, Namibia imports the bulk of its electricity from Eskom in South Africa.",5,0.0,0.0,0.0,0.0,0.07521927897756671,0.0,0.0,0.0,0.0
431,"However, Eskom has its own challenges in providing electricity to that country.",5,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,"Availability of sufficient and affordable energy could become a bottleneck for rapid economic development during the NDP4 period, as the entire subregion is expected to suffer from serious power deficits.",5,0.0,0.05663315508183032,0.03427495020025035,0.0,0.03997224457389348,0.0,0.0,0.03133903133903134,0.0
433,A shortage of electricity will im-pact negatively across all sorts of industries.,5,0.0,0.0,0.0,0.0,0.0,0.07751912942506164,0.0,0.0,0.0740991678327795
434,"NamPower has a number of projects in the pipeline, with two options in an ad-vanced stage, namely construction of a gas-fired power station supplied by the natural Kudu gas reserve, or the construction of a coal-fired power station with imported coal.",5,0.0,0.04743633270966648,0.0,0.0,0.0,0.046153846153846156,0.051749985775878804,0.11479713720481094,0.042232277526395176
435,"In addition, a number of other energy sources including hydro and other renewable energy sources will continue to enjoy attention in Namib-ia’s energy mix.",5,0.0,0.0,0.040257648953301126,0.13226709034216616,0.04330954443294964,0.05185185185185185,0.03367003367003367,0.03133903133903134,0.04793028322440087
436,"However, building new electricity-generation capacity is time-consuming and does not address the immediate supply constraints.",5,0.0,0.0,0.0,0.0,0.04952522374940369,0.0,0.19621827461685945,0.08306449727068844,0.0
437,"It will be necessary, therefore, to continue addressing the demand side by promoting electricity-saving technologies and offering energy audits to industry and house-holds.",5,0.0,0.0,0.0,0.0,0.09814488342389006,0.0,0.04146730462519936,0.07827260458839407,0.0
438,"In addition to improving access to electricity for heating and lighting, the accessi-bility of rural areas to the Internet via power line telephony (PLT), power line communication (PLC) and satellite communications offers new possibilities of universal access to information.",5,0.0,0.1224745054426142,0.0,0.06856452336691954,0.26881758153388075,0.0,0.2592150668439828,0.12507817385866166,0.19230024905610144
439,"Thus, a lack of telephone lines will not limit such access.",5,0.0,0.0,0.0,0.0,0.08616652256235968,0.0,0.3237603667250599,0.1684981684981685,0.10084033613445378
440,"Furthermore, lower access prices are required to bridge the ICT divide – certainly something the Regional Electricity Distribution (RED) companies and NamPower could strive to achieve during the NDP4 period.",5,0.0,0.026841844744014774,0.03318760695251827,0.0,0.0,0.048756982018084795,0.06328228071520262,0.08879036108243527,0.04497636041775202
441,"By 2017, Namibia will have in place adequate base load energy to support industry development through construction of energy infrastructure and the production capacity would have expanded from 400 to more than 750 mega watts to meet demand.",5,0.0,0.0,0.06944701371582696,0.03838051926745377,0.11525921124729548,0.0,0.026280354342393054,0.09705963718825908,0.0
442,"Currently, over 85.5% of all Namibians have access to potable or safe water: a significant achievement.",5,0.0,0.0,0.06719367588932806,0.0,0.06794744402218549,0.0,0.06060606060606061,0.17482517482517482,0.21323714479732697
443,"However, the limited availability of bulk water could become a key constraint – if it is not already so, especially for mining develop-ments at the coast.",5,0.0,0.03753213015340255,0.05115089514066496,0.0,0.0,0.11528431243201614,0.0,0.0,0.27562251381720065
444,"The fishing industry, too, may be affected to some extent.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,"Availability of water is a concern not only for industry, but also, increasingly, for human consumption: a number of water reservoirs around the country are run-ning low, while dependency on water supply via other countries is not sustaina-ble.",5,0.0,0.12610837438423644,0.2908836663621613,0.0,0.08226653907091928,0.05057471264367816,0.03239289446185998,0.030061892130857647,0.5265993255696881
446,"Cabinet therefore issued a directive to the Ministry of Agriculture, Water and Forestry to ensure security of water.",5,0.0,0.0,0.11014492753623188,0.0,0.0,0.0,0.0,0.046153846153846156,0.35742607127932907
447,"There are a number of options on how to address the water constraint, but the most important ones include desalination, aquifer recharge, the recycling and reuse of water in industries, and the construction of large dams.",5,0.0,0.0,0.08051529790660225,0.0,0.0,0.05185185185185185,0.0,0.0,0.32096408767388834
448,Such dams are also important for irrigation and the Green Scheme development.,5,0.0,0.0,0.0,0.0,0.06398718993054095,0.0,0.22647474051229352,0.0,0.0
449,"As with elec-tricity, it is possible to address the demand side through water-saving technolo-gies in industries and households, e.g. by using dry rather than flush toilet sys-tems in rural areas.",5,0.0,0.02857142857142857,0.06759026629213088,0.0,0.039932852414204134,0.0,0.058386516658563065,0.05331384569720718,0.202006227671217
450,"By 2017, increased access to water for human consumption from 85.5% to 100% of the population as well as sufficient water reserves for industriali-sation.",5,0.0,0.0,0.22679326157435242,0.0,0.05263157894736842,0.0,0.04146730462519936,0.07827260458839407,0.31745078699150936
451,Housing is another area where Namibia is found to be wanting.,5,0.0,0.18095238095238095,0.0,0.0,0.0,0.0,0.0,0.15740771900955314,0.0
452,"The majority of households in Namibia, especially those with low income, do not have access to affordable housing.",5,0.0,0.24456491315691012,0.0,0.0,0.0,0.06592342583230267,0.10722610722610723,0.19881978784888332,0.06232256643810125
453,Over the years there has been an unsustainable increase in informal settlements in and around our towns and cities.,5,0.0,0.210989010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,"If this challenge is not addressed head-on, the probable result is a colossal health hazard.",5,0.0,0.0,0.0,0.06477732793522267,0.0,0.0,0.15306959077798202,0.15384615384615385,0.0
455,Two of the key bottlenecks identified for the lack of houses in the low-income bracket are the shortage of serviced land and the deficiency of appropriate funding mecha-nisms.,5,0.0,0.10285714285714287,0.0,0.0,0.0,0.0,0.03515151515151515,0.0,0.04941176470588235
456,"Due to the high demand for houses and the lack of supply, house prices have skyrocketed.",5,0.0,0.09736259325917888,0.0,0.0,0.12127831521854993,0.0,0.10722610722610723,0.0,0.0
457,"There is a need for the central Government to financially assist lo-cal authorities to increase the supply of serviced residential land as well as re-view the National Housing Policy, specifically with regard to the provision of funding for low-income housing.",5,0.0,0.08339768339768339,0.03525264394829612,0.0,0.03539640616323748,0.0,0.18619405743285436,0.16659467216992838,0.04292527821939587
458,It is also important for us to review the distribu-tion methods used by local authorities to ensure that households in real need of housing enjoy priority.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.07319747621366465,0.03212402428766391,0.0
459,"By 2017, Namibia will have a robust and effective housing delivery pro-gramme where affordability is the key feature of the programme; and that 60 per cent of households will be living in modern houses from 41 per cent in 2009/2010.",5,0.051185325377628016,0.057940395529505445,0.0,0.0,0.0,0.0,0.2733319598756505,0.08507836180125572,0.0
460,"Namibia has made tremendous progress in ICT development and rolling out new technologies, including internet technologies, since 2002.",5,0.0,0.0,0.0,0.0,0.1583086339280204,0.0,0.0,0.0,0.0
461,"By 2012, for example, Namibia was able to boast a network coverage for mobile phones of close to 100% of the population: certainly no small achievement – taking into considera-tion the low population density and vast areas to be covered.",5,0.0,0.11428571428571428,0.03602484472049689,0.0,0.0,0.0,0.0,0.027106227106227107,0.0
462,"The Government also recognises that the Internet is becoming a basic component of civic life, an aim for which Namibia needs to strive in respect of becoming a knowledge-based economy by 2030.",5,0.0,0.10262726995038803,0.04252533686350762,0.0,0.04673609112994127,0.04886436969473811,0.06440777564831167,0.0,0.04538486349356481
463,"Furthermore, ICT is important for social and economic mobility, increased democracy – especially that of democratising information, and economic growth.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.044563279857397504,0.0,0.0
464,The development of information infrastructure and affordable access to it would be a shortcut to economic growth in Namibia.,5,0.0,0.0,0.0,0.0,0.05318046452004958,0.0,0.09696969696969697,0.13846153846153847,0.0
465,"In general, ICT tends to be associated with improvements in product development and productivity.",5,0.0,0.0,0.0,0.0,0.05775254065525747,0.06405582332006685,0.13805418989290325,0.1320518338106031,0.060556975827794284
466,"Thus, the exploitation of the latest technologies may give our target industries a competitive advantage.",5,0.0,0.04595329181474922,0.10548216566207767,0.0,0.17254147734279918,0.0,0.0,0.0,0.0
467,Production systems and skilled jobs in the NDP4’s target economic sectors are based on ICT.,5,0.0,0.04148561066609304,0.04797901059643805,0.0,0.0,0.0,0.3403877227670471,0.0,0.0
468,"There is urgency, there-fore, in developing skilled jobs and engaging all Namibians to become technolog-ically ready.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.06150483553054693,0.0,0.0
469,"Competitiveness today is measured on our ability to adapt and inno-vate, not on the amount or price of mineral or other natural resources we are able to export.",5,0.0,0.0,0.04116175845106472,0.0,0.0,0.05333333333333334,0.0,0.0,0.04941176470588235
470,"By 2017, adequate ICT infrastructure will be in place to facilitate economic development and competitiveness through innovation, research and de-velopment: Availability of latest technologies score improves to 6.0 from 5.5.(according to the World Economic Forum).",5,0.0,0.0,0.0,0.0,0.07524517259774786,0.0,0.0,0.05234729135748662,0.0
471,"In line with our desire to become a trade and logistics hub, taking the No. 1 spot as the most competitive tourist destination in sub-Saharan Africa, as well as our desire to increase the manufacturing sector’s contribution to GDP, the NDP4 will pursue the following high-level economic infrastructure strategies:

Ensure the timely expansion of the Port of Walvis Bay so that it remains the most efficient port along the west coast of Africa

Fix the core rail network and ensure compliance with SADC standards in order to transport goods safely and efficiently from the port to various destinations, and take pressure off the road network

Ensure an appropriate balance between the construction of new roads and the maintenance of existing ones, and ensure that such new roads are in alignment with national development objectives

Ensure aviation security and upgrade airport facilities to create synergies be-tween the maritime, road and rail transport of goods, and to be able to handle more traffic in line with increased tourist arrivals

Ensure that the country can deliver its own baseload power supply by investing in infrastructure that produces a desired energy mix, thereby addressing de-mand and ensuring that key industries have sufficient supply, while taking into account our objective to maintain a clean environment

Financially assist local authorities to increase the supply of serviced residential land as well as review the National Housing Policy.",5,0.0,0.2430140442826791,0.15489804077181182,0.05078767365385779,0.2835330873230633,0.20943573274690788,0.4611163500044419,0.28445779260038623,0.1546766661444914
472,"Ensure water security for human consumption and industrial development though recharging strategic aquifers, recycling and reusing water and by other means, as well as addressing the demand side through water-saving technolo-gies

Ensure that we have access to affordable modern and reliable ICT infrastructure to promote business efficiency, and that there is deeper penetration of broad-band Internet in rural communities in order to minimise the digital divide and contribute toward unleashing the potential of rural development through en-hanced market intelligence, and

Put in place a funding mechanism, including a PPP framework, to ensure delivery of infrastructure while maintaining macroeconomic stability.",5,0.04017855616108545,0.0705600506789451,0.1776009747952369,0.02830201267024501,0.17882751975701078,0.0355210702467264,0.0941649993351937,0.1222699515164573,0.2962874011920754
